SPRING SEMESTER 2014|||||||||||
|||||||||||
Section Name|Min Cred|Max Cred|Short Title|Faculty first name|Faculty Last Names (all faculty)|Building|Room|Start Time|End Time|Days|7 Wks
MUS-330-A|1|2|Private Instructn-Percussion|Michael|Geary|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Violin|Virginia|Strauss,Kromholz,Kutz|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Viola|Spencer|Martin,Kutz|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Cello|Eric|Kutz|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Bass|Rolf|Erdahl,Kutz|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Clarinet|Michael|Chesher|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Saxophone|Michael|Chesher,Postudensek Hart|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Oboe|Laura|Medisky|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Bassoon|Helen|James|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Flute|Hannah|Leffler,Scott,Hester|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Guitar|Peter|Lingen|ARR|ARR||||
MUS-330-A|1|2|Private Instructn-Harpsichord|Kathryn|Reed|ARR|ARR||||
MUS-330-A|1|2|Private Instruction-Harp|Ann|Benjamin|ARR|ARR||||
MUS-330-B|1|2|Private Instruction-Voice|Harold|Andereck|ARR|ARR||||
MUS-330-C|1|2|Private Instruction-Voice|Robert|Ashcraft,Andereck|ARR|ARR||||
MUS-330-D|1|2|Private Instruction-Voice|Kristin|Hightower,Andereck|ARR|ARR||||
MUS-330-E|1|2|Private Instruction-Voice|Jennaya|Robison,Andereck|ARR|ARR||||
MUS-330-F|1|2|Private Instruction-Voice|Harold|Andereck,Phillips|ARR|ARR||||
MUS-330-G|1|2|Private Instruction-Voice|Jacob|Lassetter,Andereck|ARR|ARR||||
MUS-330-H|1|2|Private Instruction-Voice|Andrew|Last,Andereck|ARR|ARR||||
MUS-330-I|1|2|Private Instruction-Voice|Gary|Moss,Andereck|ARR|ARR||||
MUS-330-J|1|2|Private Instruction-Voice|Jonathon|Struve,Andereck|ARR|ARR||||
MUS-330-K|1|2|Private Instruction-Voice|Kylie|Toomer,Andereck|ARR|ARR||||
MUS-330-L|1|2|Private Instruction-Voice|Andrew|Wannigman,Andereck|ARR|ARR||||
MUS-330-M|1|2|Private Instruction-Voice|Aliyah|Richling,Andereck|ARR|ARR||||
MUS-330-N|1|2|Private Instruction-Voice|Beth|Westlund,Andereck|ARR|ARR||||
MUS-330-O|1|2|Private Instruction-Voice|Carla|Hanson,Andereck|ARR|ARR||||
MUS-330-P|1|2|Private Instruction-Voice|Andrew|Whitfield,Andereck|ARR|ARR||||
MUS-330-Q|1|2|Private Instruction-Voice|David|Judisch,Andereck||||||
MUS-332-A|3||Theory IV|Jason|Britton|JENS|CHOIR|08:00AM|09:00AM|MWF|
MUS-332-B|3||Theory IV|Jason|Britton|JENS|CHOIR|11:00AM|12:00PM|MWF|
MUS-332-C|3||Theory IV|Jason|Britton|JENS|123|01:30PM|02:30PM|MWF|
MUS-332L-A|1||Ear Training IV|Kathryn|Reed|JENS|123|08:00AM|08:40AM|TR|
MUS-332L-B|1||Ear Training IV|Kathryn|Reed|JENS|123|08:50AM|09:30AM|TR|
MUS-332L-C|1||Ear Training IV|William|Joyce|OLIN|B1|11:00AM|11:40AM|TR|
MUS-332L-D|1||Ear Training IV|William|Joyce|OLIN|B1|11:50AM|12:30PM|TR|
MUS-338-A|1|2|Composition: Private Lesson|William|Joyce|ARR|ARR||||
MUS-341-A|4||Hist of Music:Antiquity-1750|James|Griesheimer|CART|217|09:15AM|10:15AM|MWF|
MUS-341-B|4||Hist of Music:Antiquity-1750|James|Griesheimer|CART|217|12:15PM|01:15PM|MWF|
MUS-343-A|2||History of Music:Romantic Era|James|Griesheimer|CART|217|11:00AM|11:40AM|TR|
MUS-343-B|2||History of Music:Romantic Era|James|Griesheimer|CART|217|02:30PM|03:10PM|TR|
MUS-344-A|4||Hist of Music:Contemporary|Michael|O'Brien|JENS|CHOIR|09:15AM|10:15AM|MWF|
MUS-351-A|2||Adv Conducting:Choral|Allen|Hightower|JENS|CHOIR|08:00AM|09:30AM|TR|
MUS-351-B|2||Adv Conducting:Choral|Andrew|Last|JENS|SUNDT|08:00AM|09:30AM|TR|
MUS-353-A|2||Conducting: Instrumental|Daniel|Baldwin|JENS|ORCH|08:00AM|09:30AM|TR|
MUS-356-A|2||Electro-Acoustic Music|Steven|Smith|JENS|125|12:45PM|02:15PM|TR|
MUS-360-A|1|2|Vocal Coaching|Jessica|Paul|ARR|ARR||||
MUS-363-A|1|4|Opera Workshop: Production|Harold|Andereck,Whitfield|JENS|ORCH|12:15PM|01:15PM|MWF|
||||||JENS|CHOIR|12:15PM|01:15PM|MWF|
||||||JENS|ORCH|05:45PM|07:00PM|MWF|
MUS-395-A|1|4|Independent Study|William|Joyce|ARR|ARR||||
MUS-395-B|1|4|Independent Study|Jonathan|Ailabouni|ARR|ARR||||
MUS-395-C|1|4|Independent Study|James|Griesheimer|ARR|ARR||||
MUS-395-D|1|4|Independent Study|Spencer|Martin|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Organ|Gregory|Peterson,Schultz|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Piano|John|Strauss,Huang,Hu,Kominami,Wharton|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Trumpet|John|Cord,Ailabouni|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Trombone|Michael|Smith,Yates|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Tuba|Michael|Smith,Yates|ARR|ARR||||
MUS-430-A|1|2|Private Instructn-French Horn|Rebecca|Shaffer|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Euphonium|Michael|Smith,Yates|ARR|ARR||||
MUS-430-A|1|2|Private Instructn-Percussion|Michael|Geary|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Violin|Virginia|Strauss,Kromholz,Kutz|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Viola|Spencer|Martin,Kutz|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Cello|Eric|Kutz|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Bass|Rolf|Erdahl,Kutz|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Clarinet|Michael|Chesher|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Saxophone|Michael|Chesher,Postudensek Hart|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Oboe|Laura|Medisky,Armstrong|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Bassoon|Helen|James|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Flute|Hannah|Leffler,Scott,Hester|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Guitar|Peter|Lingen|ARR|ARR||||
MUS-430-A|1|2|Private Instruction-Harp|Ann|Benjamin|ARR|ARR||||
MUS-430-B|1|2|Private Instruction-Voice|Harold|Andereck|ARR|ARR||||
MUS-430-C|1|2|Private Instruction-Voice|Robert|Ashcraft,Andereck|ARR|ARR||||
MUS-430-D|1|2|Private Instruction-Voice|Kristin|Hightower,Andereck|ARR|ARR||||
MUS-430-E|1|2|Private Instruction-Voice|Jennaya|Robison,Andereck|ARR|ARR||||
MUS-430-F|1|2|Private Instruction-Voice|Harold|Andereck,Phillips|ARR|ARR||||
MUS-430-G|1|2|Private Instruction-Voice|Jacob|Lassetter,Andereck|ARR|ARR||||
MUS-430-H|1|2|Private Instruction-Voice|Andrew|Last,Andereck|ARR|ARR||||
MUS-430-I|1|2|Private Instruction-Voice|Gary|Moss,Andereck|ARR|ARR||||
MUS-430-J|1|2|Private Instruction-Voice|Jonathon|Struve,Andereck|ARR|ARR||||
MUS-430-K|1|2|Private Instruction-Voice|Kylie|Toomer,Andereck|ARR|ARR||||
MUS-430-L|1|2|Private Instruction-Voice|Andrew|Wannigman,Andereck|ARR|ARR||||
MUS-430-M|1|2|Private Instruction-Voice|Aliyah|Richling,Andereck|ARR|ARR||||
MUS-430-N|1|2|Private Instruction-Voice|Beth|Westlund,Andereck|ARR|ARR||||
MUS-430-O|1|2|Private Instruction-Voice|Carla|Hanson,Andereck|ARR|ARR||||
MUS-430-P|1|2|Private Instruction-Voice|Andrew|Whitfield,Andereck|ARR|ARR||||
MUS-430-Q|1|2|Private Instruction-Voice|David|Judisch,Andereck|ARR|ARR||||
MUS-439-A|2||18th Century Counterpoint|Virginia|Strauss|JENS|125|01:30PM|02:30PM|MW|
MUS-446-A|2||Perf Pract of Class & Early Ro|John|Strauss|JENS|123|07:00PM|09:00PM|M|
MUS-455-A|2||Analytical Studies|Jason|Britton|JENS|125|12:15PM|01:15PM|MW|
MUS-490-A|1||Senior Project|James|Griesheimer,Lassetter,Joyce,Paul,Guzman,Peterson,Scott,Fordice,Strauss,O'Brien,Last,Kutz,Robison|ARR|ARR||||
MUST-220-A|4||Collections Management|Destiny|Crider|PREU|120|02:30PM|04:00PM|TR|
MUST-380-A|1|8|Internship|Edward|Tebbenhoff|ARR|ARR||||
MUST-380-B|1|4|Internship|Edward|Tebbenhoff|ARR|ARR||||
MUST-381-A|1|4|Internship|Katherine|Elliott|ARR|ARR||||
NURS-138-A|4||Human Sexuality|Janna|Edrington|VALD|367|01:30PM|02:30PM|MWF|
NURS-232-A|4||Nursing/Indiv/Health Cont II|Donna|Kubesh|VALD|367|12:15PM|01:15PM|MWF|
NURS-232D-A01|0||Nursing/Ind/Hlth Cont II Clin|Allison|Bachelder,Buchsbaum|ARR|ARR|07:00AM|10:45AM|R|
NURS-232D-A02|0||Nursing/Ind/Hlth Cont II Clin|Allison|Bachelder|ARR|ARR|07:00AM|10:45AM|F|
NURS-232D-A03|0||Nursing/Ind/Hlth Cont II Clin|Allison|Bachelder|ARR|ARR|07:00AM|10:45AM|M|
NURS-232L-A01|0||Nursing/Ind/Hlth Cont II Lab|Donna|Kubesh|VALD|249|08:00AM|10:15AM|M|
NURS-232L-A02|0||Nursing/Ind/Hlth Cont II Lab|Donna|Kubesh|VALD|249|08:00AM|10:15AM|W|
NURS-232L-A03|0||Nursing/Ind/Hlth Cont II Lab|Donna|Kubesh|VALD|249|07:30AM|09:30AM|T|
NURS-232L-A04|0||Nursing/Ind/Hlth Cont II Lab|Allison|Bachelder|VALD|249|11:30AM|01:45PM|R|
NURS-232L-A05|0||Nursing/Ind/Hlth Cont II Lab|Donna|Kubesh|VALD|249|08:00AM|10:15AM|F|
NURS-350-A|4||Psychosocial Nursing|Mary|Overvold-Ronningen|ROCH|ROCH||||
NURS-350L-A01|0||Psychosocial Nursing Clinical|Mary|Overvold-Ronningen|ROCH|ROCH||||
NURS-354-A|4||Interruptions of Hlth Cont II|April|Rowe Neal|ROCH|ROCH||||
NURS-354L-A01|0||Interruption Hlth Cont II Cln|April|Rowe Neal,Coy,Evans,Spier|ROCH|ROCH||||
NURS-354L-A02|0||Interruption Hlth Cont II Cln|April|Rowe Neal,Coy,Evans,Spier|ROCH|ROCH||||
NURS-360-A|4||Nurs of Child:Family-Cntrd|Corine|Carlson|ROCH|ROCH||||
NURS-360L-A01|0||Nurs of Child:Family-Cntd Cln|Corine|Carlson|ROCH|ROCH||||
NURS-365-A|2||Trends & Issues in Nursing|La Donna|McGohan|ROCH|ROCH||||
NURS-368-A|2||Research Methods in Nursing|Angela|Kueny|ROCH|ROCH||||
NURS-375-A|1||Directed Readings|Jayme|Nelson|ARR|ARR||||
NURS-471-A|4||Maternity Nurs:Family-Cntrd|Janna|Edrington|VALD|262|11:30AM|12:30PM|TR|
NURS-471L-A01|0||Maternity Nurs:Family-Cnt Cln|Janna|Edrington|ARR|ARR|07:00AM|10:15AM|MW|
NURS-473-A|4||Community-Centered Care|Angela|Kueny|VALD|245|11:00AM|01:15PM|F|
NURS-473L-A01|0||Community-Cntrd Care Clin|Lisa|Carey|ARR|ARR|08:00AM|10:30AM|RF|
NURS-477-A|4||Synthesis of Nursing Practice|Jayme|Nelson|OLIN|301|11:00AM|01:15PM|W|
NURS-477L-A01|0||Syn of Nursing Practice Clini|Jayme|Nelson|ARR|ARR|02:30PM|11:00PM|M|
NURS-477L-A02|0||Syn of Nursing Practice Clini|Jody|Faldet|ARR|ARR|02:30PM|11:00PM|T|
NURS-477L-A03|0||Syn of Nursing Practice Clini|Jayme|Nelson|ARR|ARR|02:30PM|11:00PM|R|
NURS-490-A|1||Senior Project|Corine|Carlson,Edrington,Kubesh,Kueny,McGohan,Nelson,Overvold-Ronningen,Rowe Neal|ARR|ARR||||
PAID-112D-01|4||Paid I Honors|Andrew|Hageman|VALD|375|08:00AM|09:00AM|MWF|
PAID-112D-02|4||Paideia I|Dalton|Little|MAIN|112|08:00AM|09:00AM|MWF|
PAID-112D-03|4||Paideia I|Mark|Singer|VALD|345|08:00AM|09:00AM|MWF|
PAID-112D-04|4||Paideia I|David|Faldet|MAIN|114|08:00AM|09:00AM|MWF|
PAID-112D-05|4||Paideia I|Katherine|Barker|MAIN|116B|08:00AM|09:00AM|MWF|
PAID-112D-06|4||Paideia I|Katherine|Narveson|MAIN|213|08:00AM|09:00AM|MWF|
PAID-112D-07|4||Paideia I|Janet|Pollack|VALD|371|08:00AM|09:00AM|MWF|
PAID-112D-08|4||Paideia I|Elizabeth|Steding|MAIN|218|08:00AM|09:00AM|MWF|
PAID-112D-09|4||Paideia I|Joseph|Needham|MAIN|113|08:00AM|09:00AM|MWF|
PAID-112D-10|4||Paideia I|Todd|Pedlar|VALD|254|08:00AM|09:00AM|MWF|
PAID-112D-11|4||Paideia I|Storm|Bailey|KORE|216|08:00AM|09:00AM|MWF|
PAID-112D-12|4||Paideia I|Rebecca|Sullivan|PREU|HOVDE|12:15PM|01:15PM|MWF|
PAID-112D-13|4||Paideia I|Nicholas|Preus|KORE|216|12:15PM|01:15PM|MWF|
PAID-112D-14|4||Paideia I|David|Thompson|KORE|218|12:15PM|01:15PM|MWF|
PAID-112D-15|4||Paideia I|Lise|Kildegaard|MAIN|217|12:15PM|01:15PM|MWF|
PAID-112D-16|4||Paideia I|Janet|Pollack|OLIN|107|12:15PM|01:15PM|MWF|
PAID-112D-17|4||Paideia I|Lauren|Anderson|OLIN|208|12:15PM|01:15PM|MWF|
PAID-112D-18|4||Paideia I|Anna|Peterson|MAIN|212|12:15PM|01:15PM|MWF|
PAID-112D-19|4||Paideia I|Diane|Scholl|VALD|371|12:15PM|01:15PM|MWF|
PAID-112D-20|4||Paideia I|Joseph|Needham|MAIN|114|12:15PM|01:15PM|MWF|
PAID-112D-21|4||Paideia I|Amy|Weldon|MAIN|113|12:15PM|01:15PM|MWF|
PAID-112D-22|4||Paideia I|Dalton|Little|OLIN|B1|12:15PM|01:15PM|MWF|
PAID-112D-23|4||Paideia I|Katherine|Barker|MAIN|112|12:15PM|01:15PM|MWF|
PAID-112D-24|4||Paideia I|Clara|Boyle|OLIN|207|12:15PM|01:15PM|MWF|
PAID-112D-25|4||Paid I Honors|Kathryn|Reed|OLIN|104|12:15PM|01:15PM|MWF|
PAID-112D-26|4||Paideia I|Jacqueline|Wilkie|MAIN|114|02:45PM|03:45PM|MWF|
PAID-112D-27|4||Paideia I|Lindsey|Row-Heyveld|MAIN|213|02:45PM|03:45PM|MWF|
PAID-112D-28|4||Paideia I|Nancy|Barry|MAIN|113|02:45PM|03:45PM|MWF|
PAID-112D-29|4||Paideia I|Jonathon|Struve|MAIN|112|02:45PM|03:45PM|MWF|
PAID-112D-30|4||Paideia I|Thomas|Johnson|VALD|252|02:45PM|03:45PM|MWF|
PAID-112D-31|4||Paideia I|Danny|Davis|MAIN|111|02:45PM|03:45PM|MWF|
PAID-112D-32|4||Paid I Honors|Germano|Streese|PREU|HOVDE|02:45PM|03:45PM|MWF|
PAID-112D-33|4||Paideia I|Joy|Conrad|MAIN|217|02:45PM|03:45PM|MWF|
PAID-112D-34|4||Paideia I|Nancy|Simpson-Younger|MAIN|214|02:45PM|03:45PM|MWF|
PAID-112D-35|4||Paideia I|Cara|Langston|OCKH|103|02:45PM|03:45PM|MWF|
PAID-450-A|4||U.S. Schools|Debrah|Fordice,Radford-Hill,Wilkie|KORE|217|09:15AM|10:15AM|F|
PAID-450-A|4||The Color of Change|Guy|Nave,Anderson,Whitsitt|VALD|362|12:45PM|02:15PM|TR|
||||||VALD|349|12:45PM|02:15PM|TR|
||||||VALD|371|12:45PM|02:15PM|TR|
||||||VALD|254|12:45PM|02:15PM|TR|
PAID-450-A|4||Considering Animals|Ellen|Drewes-Stoen,Hurley|VALD|349|09:15AM|10:15AM|MWF|
||||||REGE|305|09:15AM|10:15AM|MWF|
PAID-450-A|4||Environ Polit & Policy|John|Moeller|VALD|349|12:15PM|01:15PM|MWF|
PAID-450-B|4||Environ Polit & Policy|John|Moeller|OLIN|104|08:00AM|09:00AM|MWF|
PAID-450D-A01|0||U.S. Schools Disc|Debrah|Fordice|OLIN|206|09:15AM|10:15AM|MWF|
PAID-450D-A02|0||U.S. Schools Disc|Sheila|Radford-Hill|VALD|254|09:15AM|10:15AM|MWF|
PAID-450D-A03|0||U.S. Schools Disc|Jacqueline|Wilkie|KORE|217|09:15AM|10:15AM|MWF|
PE-100-B01|1||Personal Fitness and Wellness|Issac|Hammerly|REGE|SRC|08:00AM|09:30AM|TR|First 7 weeks
||||||OLIN|102|08:00AM|09:30AM|R|
PE-100-B02|1||Personal Fitness and Wellness|Michael|Tangen|REGE|SRC|08:00AM|09:30AM|TR|First 7 weeks
||||||OLIN|102|08:00AM|09:30AM|R|
PE-100-B03|1||Personal Fitness and Wellness|Steven|Pasche|REGE|SRC|12:45PM|02:15PM|TR|First 7 weeks
||||||OLIN|102|12:45PM|02:15PM|R|
PE-100-B04|1||Personal Fitness and Wellness|Danielle|Kohut|REGE|SRC|12:45PM|02:15PM|TR|First 7 weeks
||||||OLIN|102|12:45PM|02:15PM|R|
PE-100-B05|1||Personal Fitness and Wellness|Payton|Haynes|REGE|SRC|12:45PM|02:15PM|TR|First 7 weeks
||||||OLIN|102|12:45PM|02:15PM|R|
PE-100-C01|1||Personal Fitness and Wellness|Gregory|Lonning|REGE|SRC|08:00AM|09:30AM|TR|Second 7 weeks
||||||OLIN|102|08:00AM|09:30AM|R|
PE-100-C02|1||Personal Fitness and Wellness|Russell|Schouweiler|REGE|SRC|08:00AM|09:30AM|TR|Second 7 weeks
||||||OLIN|102|08:00AM|09:30AM|R|
PE-100-C03|1||Personal Fitness and Wellness|Christopher|Garcia-Prats|REGE|SRC|08:00AM|09:30AM|TR|Second 7 weeks
||||||OLIN|102|08:00AM|09:30AM|R|
PE-100-C04|1||Personal Fitness and Wellness|Issac|Hammerly|REGE|SRC|12:45PM|02:15PM|TR|Second 7 weeks
||||||OLIN|102|12:45PM|02:15PM|R|
PE-100-C05|1||Personal Fitness and Wellness|Lance|Huber|REGE|SRC|12:45PM|02:15PM|TR|Second 7 weeks
||||||OLIN|102|12:45PM|02:15PM|R|
PE-110-A01|1||Skill:Lifeguard Training|Lance|Huber|REGE|POOL|08:00AM|09:00AM|MWF|
PE-110-B01|1||Skill: Bowling|Russell|Schouweiler|ARR|ARR|11:00AM|12:30PM|TR|First 7 weeks
PE-110-B01|1||Skill:Rock Climbing|Steven|Pasche|REGE|LGND|08:00AM|09:30AM|TR|First 7 weeks
PE-110-B01|1||Skill:Yoga I|Mary|Gallant|REGE|DS|12:45PM|02:15PM|TR|First 7 weeks
PE-110-B01|1||Skill:Tennis|Adam|Strand|REGE|SRC|09:15AM|10:15AM|MWF|First 7 weeks
PE-110-B01|1||Skill: Soccer|Christopher|Garcia-Prats|REGE|SRC|01:30PM|02:30PM|MWF|First 7 weeks
||||||REGE|GYM|01:30PM|02:30PM|MWF|
PE-110-B01|1||Racquet Sports|Adam|Strand|REGE|GYME|08:00AM|09:00AM|MWF|First 7 weeks
||||||REGE|GYMW|08:00AM|09:00AM|MWF|
||||||REGE|RCBL|08:00AM|09:00AM|MWF|
PE-110-B01|1||Skl:Low Impact Aerobics|Christopher|Garcia-Prats|REGE|SRC|08:00AM|09:00AM|MWF|First 7 weeks
PE-110-B01|1||Skl:Strength Training|Issac|Hammerly|REGE|LGND|01:30PM|02:30PM|MWF|First 7 weeks
PE-110-B01|1||Skill:Badminton|Danielle|Kohut|REGE|GYME|11:00AM|12:30PM|TR|First 7 weeks
||||||REGE|GYMW|11:00AM|12:30PM|TR|
PE-110-B01|1||Skill: Social Dance|Jacquelyn|Wright|REGE|NGYM|12:15PM|01:15PM|MWF|First 7 weeks
PE-110-B02|1||Racquet Sports|Adam|Strand|REGE|GYME|12:15PM|01:15PM|MWF|First 7 weeks
||||||REGE|GYMW|12:15PM|01:15PM|MWF|
||||||REGE|RCBL|12:15PM|01:15PM|MWF|
PE-110-C01|1||Skill:Pilates|Danielle|Kohut|REGE|DS|09:15AM|10:15AM|MWF|Second 7 weeks
PE-110-C01|1||Skill:Ropes Course|Jeffrey|Boeke|REGE|224|11:00AM|12:30PM|TR|Second 7 weeks
||||||ARR|ARR|11:00AM|12:30PM|TR|
PE-110-C01|1||Individual Sports|Michael|Tangen|REGE|LGND|09:15AM|10:15AM|MWF|Second 7 weeks
||||||ARR|ARR|09:15AM|10:15AM|MWF|
PE-110-C01|1||Team Sports|Russell|Schouweiler|ARR|ARR|01:30PM|02:30PM|MWF|Second 7 weeks
PE-110-C01|1||Skill: Racquetball|Amanda|Bailey|REGE|RCBL|09:15AM|10:15AM|MWF|Second 7 weeks
PE-110-C01|1||Skill:Badminton|Danielle|Kohut|REGE|GYM|11:00AM|12:00PM|MWF|Second 7 weeks
PE-110-C01|1||Skill: Bowling|Michael|Tangen|ARR|ARR|11:00AM|12:30PM|TR|Second 7 weeks
PE-110-C01|1||Skill:Rock Climbing|Steven|Pasche|REGE|LGND|08:00AM|09:30AM|TR|Second 7 weeks
PE-110-C01|1||Skill: Golf|Payton|Haynes|ARR|ARR|11:00AM|12:30PM|TR|Second 7 weeks
PE-110-C01|1||Skl:Trail Run & Strength Trai|Michael|Tangen|REGE|LGND|12:15PM|01:15PM|MWF|Second 7 weeks
||||||ARR|ARR|12:15PM|01:15PM|MWF|
PE-110-C01|1||Skill:Disc Golf|Amanda|Bailey|ARR|ARR|11:00AM|12:00PM|MWF|Second 7 weeks
PE-110-C01|1||Skill: Ultimate Frisbee|Payton|Haynes|ARR|ARR|12:15PM|01:15PM|MWF|Second 7 weeks
PE-110-C01|1||Skl:Strength Training|Issac|Hammerly|REGE|LGND|08:00AM|09:00AM|MWF|Second 7 weeks
PE-110-C01|1||Skl:Aerobics|Danielle|Kohut|REGE|DS|01:30PM|02:30PM|MWF|Second 7 weeks
PE-110-C01|1||Skill: Swimming Fitness|Lance|Huber|REGE|POOL|08:00AM|09:30AM|TR|Second 7 weeks
PE-110-C01|1||Skill:Fly Fishing|Roger|Jaeger|ARR|ARR|02:30PM|04:00PM|TR|Second 7 weeks
PE-110-C01|1||Skill:Scuba|James|Hall|ARR|ARR||||Second 7 weeks
PE-110-C02|1||Skill: Golf|Paul|Hoffman|ARR|ARR|12:45PM|02:15PM|TR|Second 7 weeks
PE-130-A|2||Experiential Leadership|Jeffrey|Boeke|||08:00AM|09:30AM|TR|First 7 weeks
PE-190-A|1||First Aid|Paul|Hoffman|REGE|224|02:45PM|03:45PM|MWF|First 7 weeks
PE-190-B|1||First Aid|Paul|Hoffman|REGE|224|08:00AM|09:00AM|MWF|Second 7 weeks
PE-226-A|2||Ropes/Challenge Course Prog|Jeffrey|Boeke|REGE|224|12:45PM|02:15PM|TR|Second 7 weeks
PE-231-A|2||Psychological Skills Training|Jacquelyn|Wright|REGE|305|08:00AM|09:00AM|MWF|Second 7 weeks
PE-244-A|2||Psychology of Coaching|Jacquelyn|Wright|REGE|224|08:00AM|09:00AM|MWF|First 7 weeks
PE-250-A|2||Coaching of Sports:Soccer|Russell|Schouweiler|REGE|218|12:45PM|02:15PM|TR|Second 7 weeks
PE-250-A|2||Coaching of Sports:Football|Aaron|Hafner|REGE|218|08:00AM|09:00AM|MWF|Second 7 weeks
PE-250-A|2||Coaching of Sports:Basketball|Amanda|Bailey|REGE|218|01:30PM|02:30PM|MWF|Second 7 weeks
PE-260-A|4||Adaptive Physical Educ|Jeffrey|Wettach|REGE|224|09:15AM|10:15AM|MWF|
PE-342-A|2||Growth, Develpm & Motor Learn|Ellen|Drewes-Stoen|REGE|218|12:15PM|01:15PM|MWF|
PE-344-A|2||El Sch Pe Cont Meth Assess II|Ellen|Drewes-Stoen|REGE|224|08:00AM|09:30AM|TR|First 7 weeks
PE-346-A|2||Mid/Sec Sch Pe Cont Mth/As II|Ellen|Drewes-Stoen|REGE|224|08:00AM|09:30AM|TR|Second 7 weeks
PE-366-A|4||Physiology of Exercise|Brian|Solberg|REGE|224|01:30PM|02:30PM|MWF|
PE-366L-A01|0||Physiology of Exercise Lab|Brian|Solberg|REGE|221|08:00AM|09:30AM|T|
PE-366L-A02|0||Physiology of Exercise Lab|Brian|Solberg|REGE|221|12:45PM|02:15PM|T|
PE-380-A|1|4|Internship|Brian|Solberg|ARR|ARR||||
PE-381-A|1|4|Internship|Jeffrey|Boeke|ARR|ARR||||
PE-456-A|2||Administration/Curr in PE|Ellen|Drewes-Stoen|REGE|218|11:00AM|12:30PM|TR|First 7 weeks
PE-490-A|1||Senior Project|Ellen|Drewes-Stoen|ARR|ARR||||
PHIL-100-A|4||Introduction to Philosophy|Holly|Moore|OLIN|104|12:45PM|02:15PM|TR|
PHIL-100-B|4||Introduction to Philosophy|Holly|Moore|OLIN|104|02:30PM|04:00PM|TR|
PHIL-110-A|4||Logic|Storm|Bailey|OCKH|103|11:00AM|12:00PM|MWF|
PHIL-120-A|4||Ethics|Matthew|Simpson|VALD|254|12:15PM|01:15PM|MWF|
PHIL-130-A|4||Philosophy of Religion|Storm|Bailey|OLIN|104|11:00AM|12:30PM|TR|
PHIL-220-A|4||Early Modern Philosophy|Matthew|Simpson|OCKH|103|12:45PM|02:15PM|TR|
PHIL-310-A|4||Metaphysics & Epistemology|Greg|Jesson|CMPH|203|02:30PM|04:00PM|TR|
PHIL-375-A|2||Directed Readings|Greg|Jesson|ARR|ARR||||
PHIL-395-A|1|4|Independent Study|Matthew|Simpson|ARR|ARR||||
PHIL-490-A|1|2|Senior Project|Matthew|Simpson,Bailey|ARR|ARR||||
PHYS-114-A|4||Phys of Sound & Musical Acous|Erin|Flater|VALD|262|01:30PM|02:30PM|MWF|
PHYS-114L-A01|0||Phys Sound & Mus Acous Lab|Erin|Flater|VALD|282|12:45PM|02:15PM|T|
PHYS-152-A|4||General Physics II|Todd|Pedlar|VALD|262|09:15AM|10:15AM|MWF|
PHYS-152L-A01|0||General Physics II Lab|Elizabeth|Golovatski|VALD|279|07:30AM|09:30AM|R|
PHYS-152L-A02|0||General Physics II Lab|Elizabeth|Golovatski|VALD|279|11:00AM|01:00PM|R|
PHYS-182-A|4||Classical Physics II|James|Perez|VALD|262|11:00AM|12:00PM|MWF|
PHYS-182L-A01|0||Classical Physics II Lab|James|Perez|VALD|279|11:00AM|12:30PM|T|
PHYS-282-A|4||Modern Physics II|James|Perez|VALD|369|11:00AM|12:30PM|TR|
PHYS-282L-A|0||Modern Physic II Lab|James|Perez|VALD|178|08:00AM|09:30AM|T|
PHYS-312-A|2||Advanced Laboratory II|Erin|Flater|VALD|187|06:00PM|09:00PM|M|
PHYS-339-A|4||ST:Gravitation|Elizabeth|Golovatski|VALD|369|08:00AM|09:00AM|MWF|
PHYS-361-A|4||Classical Mechanics|James|Perez|VALD|369|01:30PM|02:30PM|MWF|
